SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,customer_notes,Churn
0,31,113.93001241685701,2507.4647745609636,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,Customer has issues with bills.,1
0,10,84.46911889384023,7098.834481007222,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,No issues reported.,1
0,70,18.820348841697225,3392.972868029085,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,Customer has issues with bills.,0
0,37,54.32929061524624,6845.787709031017,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,No issues reported.,1
0,64,69.82072208135025,6267.958958698095,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,No issues reported.,0
0,30,68.41756552910083,6533.169580130502,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,Customer has issues with bills.,0
0,34,78.88573326497378,7918.56635655022,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,Customer has issues with bills.,1
1,18,114.78542402187843,5994.653284069034,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,No issues reported.,1
0,63,107.21186554149295,289.95623867232194,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,Customer has issues with bills.,1
0,49,29.195257361774072,1657.9723105325606,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,No issues reported.,0
0,56,44.98102933503602,299.16889110788185,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,No issues reported.,0
0,58,101.97749645067344,1534.092636882089,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,Customer has issues with bills.,0
0,27,101.0928443363303,508.6448144188849,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,Customer has issues with bills.,1
1,55,45.92475777422793,4022.0318184883745,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,Customer has issues with bills.,0
0,19,91.67409708395502,243.38494167494378,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,No issues reported.,0
0,23,85.78975656114466,3790.2582283540974,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,Customer has issues with bills.,0
0,47,65.83915847948114,7192.573410405155,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,No issues reported.,0
0,66,38.496222744242445,5993.196588368985,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,No issues reported.,0
1,51,107.55863967985566,7552.670193607404,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,No issues reported.,0
0,28,86.3740440228369,1827.287886431107,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,Customer has issues with bills.,0
0,57,35.23378895027666,4257.244215092953,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,No issues reported.,0
0,58,89.08263565650651,2561.071550306434,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,No issues reported.,1
0,15,92.76408881748648,3959.7961542648927,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,No issues reported.,1
0,16,107.38146865466459,4464.690002784395,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,No issues reported.,1
0,47,40.64534515181446,307.0786469257368,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,No issues reported.,0
0,63,117.61978759404737,1880.0421572521916,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,No issues reported.,0
0,12,33.666038963955586,5643.570130730776,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,No issues reported.,0
0,43,78.61923363188811,6187.568259874536,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,No issues reported.,0
1,29,84.29623877998459,4563.468452443379,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,No issues reported.,0
1,49,60.354765974218985,2179.93959382935,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,Customer has issues with bills.,0
0,3,65.99128973142385,3251.53014865173,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,No issues reported.,1
0,69,107.78646472057481,784.7918232342413,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,Customer has issues with bills.,0
0,60,83.10006008137891,7626.291406334269,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,No issues reported.,0
0,66,68.19859630258597,6951.8164058327175,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,No issues reported.,0
0,26,31.14913102456923,541.8715324286457,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,No issues reported.,0
0,71,18.98743133492503,1347.1368706183794,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,Customer has issues with bills.,0
1,69,30.809346124259264,4656.400555958334,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,Customer has issues with bills.,0
1,47,114.34654903138879,1873.448744180869,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,No issues reported.,0
0,42,95.04072169062873,7476.402771374268,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,No issues reported.,1
0,31,115.4451909147799,6049.185118867699,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,No issues reported.,0
0,22,21.838725325671273,2199.594533178035,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,No issues reported.,0
0,17,86.61215058779324,66.9499387695829,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,No issues reported.,1
0,20,22.701499403543508,6399.2392147343435,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,No issues reported.,1
0,8,96.84667512131674,3403.2280396083056,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,No issues reported.,0
1,49,56.53549235988702,5145.548301620812,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,No issues reported.,0
0,38,27.874418690702733,2308.811312806441,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,No issues reported.,0
0,53,75.33868749964529,1158.6286378820812,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,No issues reported.,0
0,28,46.4020797584395,5408.418297735876,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,No issues reported.,0
0,29,84.53718115811776,3612.6282814395963,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,Customer has issues with bills.,0
0,72,84.39656333113592,1895.3157615153202,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,No issues reported.,0
1,11,89.10325114913566,1116.7622855375423,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,Customer has issues with bills.,1
0,47,117.99274041716478,4651.493002934508,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,Customer has issues with bills.,1
0,45,57.11311984971424,5809.408235251806,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,No issues reported.,0
0,18,65.01420518575264,2284.164759926175,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,No issues reported.,0
0,50,99.11347595304676,5885.973931506906,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,No issues reported.,1
1,49,76.37618731369948,1479.8856097353023,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,No issues reported.,1
0,22,21.994349674123864,2719.3994423983886,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,No issues reported.,0
1,45,102.97939128611559,5963.714192665545,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,No issues reported.,0
0,61,23.425617534773117,5287.350537943075,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,No issues reported.,0
0,21,35.41742371742432,2177.5019590403035,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,Customer has issues with bills.,0
0,71,28.509036680905815,993.1010485972336,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,Customer has issues with bills.,0
0,61,26.08167685455258,357.2622595726483,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,No issues reported.,0
0,36,20.831329968123374,6706.279487320759,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,No issues reported.,0
0,24,23.780285254222925,618.0142559632667,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,No issues reported.,0
0,32,62.7151385124704,934.9152936233359,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,No issues reported.,0
0,59,43.6616531332527,1915.5968232001446,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,No issues reported.,0
0,5,30.966956783591286,3575.4741618164057,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,No issues reported.,0
0,16,84.44990704401587,6322.1330276776525,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,Customer has issues with bills.,1
0,11,40.97424701874298,1993.576091580423,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,Customer has issues with bills.,0
0,35,20.15439011215335,4356.396961345449,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,No issues reported.,0
0,42,60.301188268616436,739.5808778729314,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,No issues reported.,0
0,10,49.44851569381966,3725.8607152484565,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,No issues reported.,1
0,8,50.26974535032252,1436.1200353893303,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,No issues reported.,0
0,26,62.999637832246925,1703.9282251747677,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,No issues reported.,0
0,3,85.4758496870449,2946.1828539489475,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,No issues reported.,1
0,59,80.2061515638184,6095.136994105568,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,No issues reported.,0
1,3,112.444791783782,5956.563686856198,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,No issues reported.,1
0,38,70.28052496340341,3330.4605550617034,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,Customer has issues with bills.,0
0,2,65.74327592736975,965.4534849752573,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,No issues reported.,0
0,17,39.69815073929814,2258.6603381261334,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,Customer has issues with bills.,0
0,36,94.16581952923976,4051.8734693194306,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,Customer has issues with bills.,0
1,2,32.39796550953562,6957.677464599798,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,No issues reported.,0
0,34,67.60885542695866,7746.6162717863,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,No issues reported.,0
1,27,60.59288093793817,5106.383635627121,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,Customer has issues with bills.,0
1,37,84.40923827964252,2817.341895527633,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,No issues reported.,1
0,71,110.47095773064422,5553.222104025107,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,No issues reported.,1
0,22,113.38285694557136,2701.9548865860625,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,No issues reported.,1
0,68,35.11382634989742,5010.622736807998,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,No issues reported.,1
0,14,44.5626304358514,1963.9338336319668,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,Customer has issues with bills.,1
0,23,99.81934965645301,2149.287066053551,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,No issues reported.,0
0,44,70.33711612614388,618.6818453289842,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,No issues reported.,0
0,65,63.77997411975105,3371.711641677509,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,Customer has issues with bills.,0
0,61,89.66785796426093,4952.3644757735965,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,No issues reported.,0
0,55,78.74345773700065,6314.2140427604245,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,No issues reported.,0
1,71,115.80676246934414,6486.249497758262,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,No issues reported.,1
0,50,76.93945255497083,7939.693484853805,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,Customer has issues with bills.,0
1,12,65.08036954789895,718.6942646991706,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,No issues reported.,1
0,15,72.80314488885665,3954.344401542494,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,No issues reported.,0
0,17,99.50825157804582,4179.731517218213,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,No issues reported.,1
0,34,79.82384320691469,6439.834675991741,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,Customer has issues with bills.,0
0,35,83.27833318436512,2144.25708180128,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,No issues reported.,1
0,39,115.87960744367749,571.9625146768409,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,No issues reported.,0
0,55,80.39874618475847,2522.5943838599587,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,Customer has issues with bills.,0
1,59,56.46866745762125,7871.715949633664,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,No issues reported.,1
0,5,87.72826571478605,7197.364780736391,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,No issues reported.,1
0,30,84.5256693962198,3173.0124305359363,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,No issues reported.,0
1,4,19.64168736839138,7012.434025983387,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,Customer has issues with bills.,0
0,15,65.21659432697624,279.6881035981407,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,Customer has issues with bills.,0
0,35,92.91181208968113,2526.148395299883,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,Customer has issues with bills.,1
0,55,68.40366650097346,5819.480467674583,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,No issues reported.,0
1,66,96.60192416150663,1785.8265045536543,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,No issues reported.,0
0,60,63.56381149097525,1601.75697703381,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,No issues reported.,0
0,24,117.07382056254218,6896.982380001137,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,No issues reported.,0
0,22,47.685604714990816,4934.6405288243,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,No issues reported.,0
1,44,27.50832211868039,7912.382081887092,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,No issues reported.,0
0,32,61.46618601598678,1093.1496886410935,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,No issues reported.,0
1,51,72.69175699982887,2860.7779144331685,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,No issues reported.,0
0,3,53.33392003408738,2502.2773303940585,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,No issues reported.,1
0,70,42.599256591854875,7043.245488412907,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,No issues reported.,0
0,32,85.79189848424164,2055.9629988532997,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,No issues reported.,1
0,2,56.15107253555333,2839.487318185807,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,No issues reported.,0
1,59,81.70253717461401,1158.3142871723435,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,Customer has issues with bills.,0
0,14,96.54668058417697,6207.306793260149,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,Customer has issues with bills.,0
0,51,94.73076408988238,1915.5381867385738,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,No issues reported.,0
0,11,55.96858571888698,563.5653328895179,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,No issues reported.,1
0,10,75.32377200949256,3491.1791271555644,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,No issues reported.,1
0,58,63.44065155649561,3142.7708809299793,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,No issues reported.,0
0,34,105.76592789732085,1435.882266464431,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,No issues reported.,0
0,53,106.56522721989992,1084.5923237000218,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,No issues reported.,1
0,28,52.7960290802477,7174.345537921842,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,No issues reported.,1
0,18,27.46961351181244,559.7677305302844,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,No issues reported.,0
0,26,35.09203957406396,810.9252286108518,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,No issues reported.,0
0,7,55.13367508415382,1974.1561362264722,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,No issues reported.,0
0,45,74.95712045368056,7623.574202040786,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,Customer has issues with bills.,0
0,45,84.25709460192515,699.7657336051036,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,No issues reported.,0
1,71,51.552790151743025,6531.476343355,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,No issues reported.,0
0,35,85.33366152221058,7138.387274752548,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,Customer has issues with bills.,1
1,52,112.49286835921248,3034.2958453256047,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,Customer has issues with bills.,0
1,21,83.77741978047952,2364.041625857808,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,No issues reported.,1
0,28,34.1858055591573,5424.909682518567,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,No issues reported.,1
0,44,76.50672575425156,5626.503723420647,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,No issues reported.,1
1,56,72.71049943508177,6243.832719371703,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,Customer has issues with bills.,0
0,10,105.75536114529127,6647.626406872153,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,No issues reported.,1
0,23,53.455457048903924,2160.515431026495,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,No issues reported.,0
0,48,60.75603381069634,5501.405765858761,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,No issues reported.,0
0,52,78.4152350763926,1095.0337648092088,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,Customer has issues with bills.,0
0,15,70.95474383007357,4094.779805552548,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,Customer has issues with bills.,0
0,55,90.51116753672001,4910.160145874401,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,No issues reported.,0
0,43,22.309093586705828,1309.1538855680367,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,Customer has issues with bills.,0
0,50,74.88335993029946,628.9060734064448,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,No issues reported.,1
0,6,30.478025246889466,1572.666170485003,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,No issues reported.,1
0,33,49.928503748231996,3375.284238170631,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,No issues reported.,1
0,62,84.74349958400524,7104.774724677867,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,Customer has issues with bills.,0
1,55,34.07012715951386,4263.857958030058,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,Customer has issues with bills.,0
0,39,49.2886044682152,5992.53313859778,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,No issues reported.,0
0,12,88.90215152494885,1408.2280886902536,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,No issues reported.,0
0,31,83.65592687394681,864.1414823272958,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,No issues reported.,0
0,53,27.399486755578675,1930.81584428113,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,No issues reported.,0
0,34,76.26548359597855,2523.5649847894483,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,No issues reported.,1
1,41,33.04907342282326,4393.063288734091,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,No issues reported.,1
0,10,43.603273560806514,7052.113872318875,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,No issues reported.,0
1,52,64.40073350289576,3419.2147439627365,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,Customer has issues with bills.,0
0,57,29.239355741468007,4159.16743583159,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,No issues reported.,0
0,3,118.11152027581596,55.07409084764038,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,No issues reported.,1
0,57,34.86964088592711,284.13855798252706,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,No issues reported.,0
1,33,96.77191915707473,686.8748115217031,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,No issues reported.,1
0,7,101.64880392483411,5597.446041772237,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,No issues reported.,1
0,4,118.19362897454813,3898.9079576952513,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,No issues reported.,1
1,39,61.329648394152976,1558.4180463816585,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,Customer has issues with bills.,0
0,48,106.09649927400368,4748.230569762463,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,Customer has issues with bills.,0
0,16,114.48271362119353,4365.208042781592,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,Customer has issues with bills.,1
1,38,35.62586156191405,727.0238272219334,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,No issues reported.,0
0,4,66.43332695048304,5129.864648635082,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,Customer has issues with bills.,0
0,4,24.281087295036816,6141.488404618574,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,No issues reported.,1
0,27,80.63276320843227,2305.4556437320844,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,Customer has issues with bills.,1
0,17,76.68131876408492,5505.614224223064,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,No issues reported.,1
0,70,38.76469160865132,1612.3612548848616,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,No issues reported.,0
0,54,98.43922726885967,6058.270208843719,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,No issues reported.,0
0,8,21.995506637735758,7295.803474395272,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,No issues reported.,0
0,53,99.27584607481948,3545.1229154037965,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,No issues reported.,1
1,5,20.92785176196867,1970.7622727655807,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,No issues reported.,0
1,69,84.2612956197032,3204.378642766491,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,No issues reported.,0
0,47,26.166336148447577,2014.3058673697683,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,Customer has issues with bills.,0
0,40,43.49816469088846,28.14238752326725,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,Customer has issues with bills.,0
1,7,90.8022916058395,5210.03206127013,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,No issues reported.,1
0,12,46.43068236235138,357.6870244817652,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,No issues reported.,0
0,25,69.62297179613233,1697.5362907288838,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,No issues reported.,0
1,28,110.23245108677149,5784.661744639199,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,No issues reported.,1
0,43,23.238252580676125,5331.900629822304,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,No issues reported.,0
0,47,99.76351927043518,603.5430437244827,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,Customer has issues with bills.,0
0,49,24.809835856133198,5286.641929607923,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,No issues reported.,0
0,54,30.992881855836004,7445.8661248715025,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,No issues reported.,0
0,18,30.24156994086569,612.9100820858832,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,No issues reported.,0
0,27,118.15727946267798,3336.1695112579914,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,No issues reported.,1
0,72,36.35872509281911,5840.408952418548,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,No issues reported.,0
